date,original,trend,seasonal,residual
2025-06-22,36700.0,35993.80966666667,-219.7688325142461,925.9591658475782
2025-06-23,34800.0,36057.143,33.56394526353458,-1290.706945263531
2025-06-24,36400.0,36207.61916666667,232.9711674857552,-40.590334152426124
2025-06-25,37000.0,36346.904833333334,-1183.5949436253572,1836.6901102920233
2025-06-26,35900.0,36463.333333333336,-545.0221658475787,-18.311167485757096
2025-06-27,35800.0,36570.23816666666,-1079.365221403135,309.1270547364725
2025-06-28,36000.0,36689.285833333335,-9.62161029202301,-679.6642230413122
2025-06-29,34600.0,36830.47633333333,-992.0196658475785,-1238.4566674857538
2025-06-30,36200.0,36993.80966666667,-554.9749436253559,-238.83472304131203
2025-07-01,35600.0,37129.28583333333,-1245.349388069801,-283.9364452635268
2025-07-02,37000.0,37171.904833333334,-1167.1143880697985,995.2095547364645
2025-07-03,35200.0,37186.666666666664,-562.8266102920236,-1423.8400563746407
2025-07-04,37000.0,37251.4285,-673.1229991809122,421.6944991809104
2025-07-05,36314.28999999999,37367.380833333336,-532.466888069802,-520.6239452635407
2025-07-06,37628.57000000001,37424.52366666666,761.4406119302018,-557.3942785968554
2025-07-07,34542.86,37467.857,1055.9156119301974,-3980.9126119302005
2025-07-08,37857.14,37604.0475,2280.587556374646,-2027.495056374647
2025-07-09,38571.42999999999,37684.76183333333,24.1497785968666,862.5183880697962
2025-07-10,38885.71000000001,37661.66666666667,956.182556374644,267.86077695869085
2025-07-11,40400.0,37689.76183333334,559.7150147079766,2150.523151958686
2025-07-12,40514.28999999999,37769.0475,258.60405637464356,2486.6384436253493
2025-07-13,42028.57000000001,37851.19033333333,384.77556492165456,3792.60410174502
2025-07-14,39742.86,37934.52366666667,191.00300081908807,1617.3333325142446
2025-07-15,40257.14,37975.71416666667,403.97011620370336,1877.455717129624
2025-07-16,39471.42999999999,37976.428499999995,285.60023158831797,1209.4012684116806
2025-07-17,35685.71000000001,37943.333333333336,187.1748854344726,-2444.798218767802
2025-07-18,37000.0,37940.0,-454.78908251424537,-485.21091748575463
2025-07-19,39285.71000000001,37950.0,1052.7700841524234,282.93991584758305
2025-07-20,40671.42999999999,37914.76183333334,437.651514707977,2319.0166519586783
2025-07-21,35357.14,37869.0475,113.96104248575418,-2625.8685424857554
2025-07-22,39942.86,37891.4285,-219.7688325142461,2271.200332514245
2025-07-23,39728.57000000001,37917.14283333333,33.56394526353458,1777.8632214031409
2025-07-24,36314.28999999999,37842.85716666667,232.9711674857552,-1761.53833415243
2025-07-25,35700.0,37781.904833333334,-1183.5949436253572,-898.3098897079767
2025-07-26,38885.71000000001,37767.61916666667,-545.0221658475787,1663.1129991809141
2025-07-27,37571.42999999999,37740.0,-1079.365221403135,910.7952214031279
2025-07-28,39157.14,37659.0475,-9.62161029202301,1507.7141102920218
2025-07-29,36442.86,37565.07916666666,-992.0196658475785,-130.1995008190837
2025-07-30,36828.57,37471.745833333334,-554.9749436253559,-88.20088970797872
2025-07-31,35014.29,37290.71416666667,-1245.349388069801,-1031.0747785968701
2025-08-01,35600.0,37204.76183333333,-1167.1143880697985,-437.64744526353184
2025-08-02,36400.0,37246.66666666667,-562.8266102920236,-283.84005637464793
2025-08-03,36400.0,37310.23816666667,-673.1229991809122,-237.11516748575752
2025-08-04,34800.0,37449.285833333335,-532.466888069802,-2116.8189452635334
2025-08-05,36400.0,37714.04783333333,761.4406119302018,-2075.4884452635324
2025-08-06,37114.28999999999,38053.095499999996,1055.9156119301974,-1994.7211119301996
2025-08-07,36828.57000000001,38339.76216666667,2280.587556374646,-3791.779723041306
2025-08-08,35142.86,38682.38116666666,24.1497785968666,-3563.670945263525
2025-08-09,38657.14,39135.9525,956.182556374644,-1434.995056374644
2025-08-10,39771.42999999999,39572.143,559.7150147079766,-360.42801470797997
2025-08-11,39485.71000000001,39980.9525,258.60405637464356,-753.8465563746365
2025-08-12,38200.0,40341.03183333334,384.77556492165456,-2525.8073982549963
2025-08-13,37933.33,40674.36516666667,191.00300081908807,-2932.0381674857563
2025-08-14,36466.67,40994.28583333333,403.97011620370336,-4931.585949537033
2025-08-15,32400.0,41325.47633333334,285.60023158831797,-9211.076564921657
2025-08-16,37600.0,41717.61916666667,187.1748854344726,-4304.794052101143
2025-08-17,37600.0,42118.80966666667,-454.78908251424537,-4064.0205841524225
2025-08-18,42500.0,42480.476333333325,1052.7700841524234,-1033.2464174857482
2025-08-19,45800.0,42900.9525,437.651514707977,2461.3959852920234
2025-08-20,46114.28999999999,43401.904833333334,113.96104248575418,2598.4241241809054
2025-08-21,49528.57000000001,43874.76183333334,-219.7688325142461,5873.576999180916
2025-08-22,47342.86,44342.38083333333,33.56394526353458,2966.915221403137
2025-08-23,49257.14,44864.52366666666,232.9711674857552,4159.6451658475835
2025-08-24,49971.42999999999,45397.856999999996,-1183.5949436253572,5757.167943625354
2025-08-25,50785.71000000001,45832.380833333336,-545.0221658475787,5498.3513325142485
2025-08-26,50200.0,46201.4285,-1079.365221403135,5077.936721403134
2025-08-27,48133.33,46600.0,-9.62161029202301,1542.9516102920247
2025-08-28,47466.67,47024.4445,-992.0196658475785,1434.2451658475788
2025-08-29,45000.0,47477.777833333326,-554.9749436253559,-1922.8028897079703
2025-08-30,46714.28999999999,48023.333333333336,-1245.349388069801,-63.69394526354108
2025-08-31,47428.57000000001,48543.333333333336,-1167.1143880697985,52.35105473646968
2025-09-01,48642.86,48991.66666666667,-562.8266102920236,214.01994362535265
2025-09-02,45857.14,49375.0,-673.1229991809122,-2844.7370008190883
2025-09-03,50571.42999999999,49623.33333333333,-532.466888069802,1480.5635547364666
2025-09-04,50685.71000000001,49806.428499999995,761.4406119302018,117.84088806981003
2025-09-05,51200.0,49928.21416666667,1055.9156119301974,215.87022140313047
2025-09-06,50800.0,50072.856999999996,2280.587556374646,-1553.4445563746422
2025-09-07,52500.0,50315.357,24.1497785968666,2160.4932214031296
2025-09-08,53300.0,50509.0475,956.182556374644,1834.7699436253554
2025-09-09,51200.0,50622.619000000006,559.7150147079766,17.665985292017353
2025-09-10,50200.0,50704.762,258.60405637464356,-763.366056374646
2025-09-11,51400.0,50750.159,384.77556492165456,265.0654350783458
2025-09-12,50200.0,50773.49233333333,191.00300081908807,-764.4953341524163
2025-09-13,51400.0,50849.762,403.97011620370336,146.2678837962942
2025-09-14,50200.0,50884.28566666666,285.60023158831797,-969.8858982549809
2025-09-15,51000.0,50835.714166666665,187.1748854344726,-22.889052101137423
2025-09-16,51100.0,,-454.78908251424537,
