date,original,trend,seasonal,residual
2025-05-24,65000.0,64999.99999999999,-368.9015105769231,368.9015105769304
2025-05-25,65000.0,64999.99999999999,-712.9665105769237,712.966510576931
2025-05-26,65000.0,64999.99999999999,-779.2548439102551,779.2548439102624
2025-05-27,65000.0,64999.99999999999,-741.3765105769199,741.3765105769272
2025-05-28,65000.0,64999.99999999999,-703.4973439102561,703.4973439102633
2025-05-29,65000.0,64999.99999999999,-864.0315105769212,864.0315105769284
2025-05-30,65000.0,64999.99999999999,-965.0406772435879,965.0406772435952
2025-05-31,65000.0,64999.99999999999,-1066.051510576924,1066.0515105769314
2025-06-01,65000.0,64999.99999999999,-968.6481772435898,968.648177243597
2025-06-02,65000.0,64999.99999999999,-871.2465105769219,871.2465105769292
2025-06-03,65000.0,64999.99999999999,-755.9865105769235,755.9865105769308
2025-06-04,65000.0,64999.99999999999,-640.7273439102568,640.727343910264
2025-06-05,65000.0,64999.99999999999,-364.9323439102585,364.9323439102658
2025-06-06,65000.0,64999.99999999999,406.8918227564118,-406.8918227564045
2025-06-07,65000.0,64999.99999999999,1236.5057116452965,-1236.5057116452892
2025-06-08,65000.0,64999.99999999999,1864.2332116452974,-1864.23321164529
2025-06-09,65000.0,64999.99999999999,682.9343227564088,-682.9343227564016
2025-06-10,65000.0,64999.99999999999,748.1615449786319,-748.1615449786246
2025-06-11,65000.0,64999.99999999999,813.638447756409,-813.6384477564018
2025-06-12,65000.0,64999.99999999999,834.4719338675197,-834.4719338675125
2025-06-13,65000.0,64999.99999999999,794.5750663461555,-794.5750663461482
2025-06-14,65000.0,64999.99999999999,637.9819894230764,-637.9819894230691
2025-06-15,65000.0,64999.99999999999,356.8465407051277,-356.84654070512045
2025-06-16,65000.0,64999.99999999999,79.37409198717998,-79.3740919871727
2025-06-17,65000.0,64999.99999999999,126.07695096153844,-126.07695096153117
2025-06-18,65000.0,64999.99999999999,185.66212831196566,-185.66212831195838
2025-06-19,65000.0,64999.99999999999,237.24907275641328,-237.249072756406
2025-06-20,65000.0,65011.90483333333,391.01939220085416,-402.92422553418083
2025-06-21,65000.0,65047.619166666664,393.9955866452965,-441.61475331196016
2025-06-22,65000.0,65107.143,13.043489423078395,-120.18648942307479
2025-06-23,65000.0,65190.47633333334,-368.9015105769231,178.42517724358368
2025-06-24,65000.0,65297.61916666667,-712.9665105769237,415.3473439102528
2025-06-25,65000.0,65428.5715,-779.2548439102551,350.6833439102569
2025-06-26,65000.0,65583.33333333333,-741.3765105769199,158.04317724359146
2025-06-27,65000.0,65745.23816666666,-703.4973439102561,-41.740822756406374
2025-06-28,65000.0,65897.61916666667,-864.0315105769212,-33.58765608974977
2025-06-29,65000.0,66040.47633333332,-965.0406772435879,-75.435656089737
2025-06-30,65000.0,66173.80966666667,-1066.051510576924,-107.7581560897438
2025-07-01,65000.0,66297.61916666667,-968.6481772435898,-328.97098942308116
2025-07-02,65000.0,66411.90483333333,-871.2465105769219,-540.6583227564121
2025-07-03,65000.0,66516.66666666666,-755.9865105769235,-760.6801560897335
2025-07-04,65000.0,66613.09516666667,-640.7273439102568,-972.3678227564093
2025-07-05,65714.29,66702.38083333333,-364.9323439102585,-623.158489423077
2025-07-06,66428.57,66784.52366666666,406.8918227564118,-762.8454894230654
2025-07-07,67142.86,66859.52366666668,1236.5057116452965,-953.1693783119711
2025-07-08,67857.14,66927.38083333333,1864.2332116452974,-934.474044978627
2025-07-09,68571.43,66988.09516666667,682.9343227564088,900.4005105769181
2025-07-10,69285.71,67041.66666666667,748.1615449786319,1495.881788354703
2025-07-11,70000.0,67088.09516666667,813.638447756409,2098.266385576925
2025-07-12,69714.29,67127.38083333333,834.4719338675197,1752.4372327991448
2025-07-13,69428.57,67159.52366666668,794.5750663461555,1474.4712669871765
2025-07-14,69142.86,67184.52366666668,637.9819894230764,1320.354343910249
2025-07-15,68857.14,67202.38083333333,356.8465407051277,1297.9126259615427
2025-07-16,68571.43,67213.09516666667,79.37409198717998,1278.960741346147
2025-07-17,68285.71,67216.66666666666,126.07695096153844,942.966382371811
2025-07-18,68000.0,67216.66666666666,185.66212831196566,597.6712050213773
2025-07-19,67785.71,67216.66666666666,237.24907275641328,331.79426057693615
2025-07-20,67571.43,67204.76183333332,391.01939220085416,-24.351225534184152
2025-07-21,67357.14,67169.0475,393.9955866452965,-205.90308664529766
